Customer ID,Recency,Frequency,Monetary,R,F,M,RFM Score,Segment,Revenue,Orders,CLV_Estimate
C12642,102,17,5451.793,1,4,4,9,Potential Loyalists,5451.793,17,8177.6894999999995
C12643,1,40,9286.0735,5,5,5,15,Champions,9286.0735,40,13929.110250000002
C12644,17,43,10599.529,3,5,5,13,Champions,10599.529,43,15899.2935
C12645,53,8,1460.0815,2,2,2,6,Needs Attention,1460.0815,8,2190.12225
C12646,96,10,1354.837,1,3,2,6,Needs Attention,1354.837,10,2032.2555
C12647,39,12,2210.032,2,3,3,8,Potential Loyalists,2210.032,12,3315.0480000000002
C12648,25,15,5271.637,3,4,4,11,Loyal Customers,5271.637,15,7907.4555
C12649,10,33,9046.2925,4,5,5,14,Champions,9046.2925,33,13569.43875
C12650,41,7,1347.823,2,2,2,6,Needs Attention,1347.823,7,2021.7345
C12651,32,10,2330.005,2,3,3,8,Potential Loyalists,2330.005,10,3495.0075
C12652,16,11,2093.142,3,3,3,9,Potential Loyalists,2093.142,11,3139.7129999999997
C12653,142,8,1764.019,1,2,2,5,Needs Attention,1764.019,8,2646.0285
C12654,15,5,1346.9089999999999,3,1,2,6,Needs Attention,1346.9089999999999,5,2020.3635
C12655,1,38,8661.9835,5,5,5,15,Champions,8661.9835,38,12992.97525
C12656,21,26,5561.4545,3,4,4,11,Loyal Customers,5561.4545,26,8342.18175
C12657,5,15,4052.8985,5,4,4,13,Champions,4052.8985,15,6079.34775
C12658,208,1,124.4,1,1,1,3,At Risk,124.4,1,186.60000000000002
C12659,3,39,7860.7325,5,5,5,15,Champions,7860.7325,39,11791.098750000001
C12660,50,2,670.7,2,1,1,4,Needs Attention,670.7,2,1006.0500000000001
C12661,46,15,2648.7805,2,4,3,9,Potential Loyalists,2648.7805,15,3973.1707499999998
C12662,10,65,16247.8405,4,5,5,14,Champions,16247.8405,65,24371.76075
C12663,146,7,902.394,1,2,1,4,Needs Attention,902.394,7,1353.591
C12664,6,27,6588.254,4,4,4,12,Loyal Customers,6588.254,27,9882.381
C12665,52,5,1138.121,2,1,1,4,Needs Attention,1138.121,5,1707.1815000000001
C12666,15,29,8236.2715,3,5,5,13,Champions,8236.2715,29,12354.40725
C12667,12,4,634.814,4,1,1,6,Needs Attention,634.814,4,952.221
C12668,20,38,7832.1089999999995,3,5,5,13,Champions,7832.1089999999995,38,11748.163499999999
C12669,107,7,1570.835,1,2,2,5,Needs Attention,1570.835,7,2356.2525
C12670,11,32,12419.023000000001,4,5,5,14,Champions,12419.023000000001,32,18628.5345
C12671,6,28,7786.6375,4,4,5,13,Champions,7786.6375,28,11679.95625
C12672,7,30,6106.14,4,5,4,13,Champions,6106.14,30,9159.210000000001
C12673,7,8,1940.123,4,2,2,8,Potential Loyalists,1940.123,8,2910.1845000000003
C12674,8,6,1142.78,4,1,1,6,Needs Attention,1142.78,6,1714.17
C12675,80,9,1784.0515,1,2,2,5,Needs Attention,1784.0515,9,2676.0772500000003
C12676,33,2,375.837,2,1,1,4,Needs Attention,375.837,2,563.7555
C12677,1,42,11563.817000000001,5,5,5,15,Champions,11563.817000000001,42,17345.7255
C12678,26,8,2520.409,3,2,3,8,Potential Loyalists,2520.409,8,3780.6135000000004
C12679,107,11,2426.041,1,3,3,7,Potential Loyalists,2426.041,11,3639.0615000000003
C12680,84,9,1927.607,1,2,2,5,Needs Attention,1927.607,9,2891.4105
C12681,44,15,4128.845,2,4,4,10,Loyal Customers,4128.845,15,6193.2675
C12682,3,11,1840.1585,5,3,2,10,Loyal Customers,1840.1585,11,2760.2377500000002
C12683,106,4,1840.171,1,1,2,4,Needs Attention,1840.171,4,2760.2565
C12684,121,10,1649.4524999999999,1,3,2,6,Needs Attention,1649.4524999999999,10,2474.17875
C12685,161,1,92.45,1,1,1,3,At Risk,92.45,1,138.675
C12686,16,3,612.5875,3,1,1,5,Needs Attention,612.5875,3,918.8812499999999
C12687,21,15,3256.498,3,4,3,10,Loyal Customers,3256.498,15,4884.747
C12688,375,2,1191.565,1,1,1,3,At Risk,1191.565,2,1787.3475
C12689,26,12,2905.116,3,3,3,9,Potential Loyalists,2905.116,12,4357.674
C12690,8,8,2091.814,4,2,3,9,Potential Loyalists,2091.814,8,3137.7209999999995
C12691,2,32,9453.3955,5,5,5,15,Champions,9453.3955,32,14180.093250000002
C12692,1,15,3405.6795,5,4,4,13,Champions,3405.6795,15,5108.51925
C12693,15,11,3399.2175,3,3,4,10,Loyal Customers,3399.2175,11,5098.82625
C12694,32,5,1733.35,2,1,2,5,Needs Attention,1733.35,5,2600.0249999999996
C12695,22,33,7761.157499999999,3,5,5,13,Champions,7761.157499999999,33,11641.736249999998
C12696,19,38,11145.178,3,5,5,13,Champions,11145.178,38,16717.767
C12697,143,4,2041.2369999999999,1,1,2,4,Needs Attention,2041.2369999999999,4,3061.8554999999997
C12698,5,8,1273.878,5,2,2,9,Potential Loyalists,1273.878,8,1910.817
C12699,21,26,6898.3345,3,4,5,12,Loyal Customers,6898.3345,26,10347.50175
C12700,174,4,911.8050000000001,1,1,1,3,At Risk,911.8050000000001,4,1367.7075
C12701,25,10,2831.0015,3,3,3,9,Potential Loyalists,2831.0015,10,4246.50225
C12702,145,10,2467.0135,1,3,3,7,Potential Loyalists,2467.0135,10,3700.52025
C12703,26,6,1064.886,3,1,1,5,Needs Attention,1064.886,6,1597.329
C12704,124,13,2450.266,1,3,3,7,Potential Loyalists,2450.266,13,3675.3990000000003
C12705,21,9,2232.4445,3,2,3,8,Potential Loyalists,2232.4445,9,3348.6667500000003
C12706,72,6,2013.7715,1,1,2,4,Needs Attention,2013.7715,6,3020.65725
C12707,5,49,11835.0725,5,5,5,15,Champions,11835.0725,49,17752.60875
C12708,106,7,754.3335,1,2,1,4,Needs Attention,754.3335,7,1131.50025
C12709,14,11,2201.479,3,3,3,9,Potential Loyalists,2201.479,11,3302.2185
C12710,40,12,3343.9455,2,3,4,9,Potential Loyalists,3343.9455,12,5015.91825
C12711,18,22,6101.284,3,4,4,11,Loyal Customers,6101.284,22,9151.926
C12712,39,11,2108.433,2,3,3,8,Potential Loyalists,2108.433,11,3162.6495
C12713,6,46,10205.4325,4,5,5,14,Champions,10205.4325,46,15308.14875
C12714,14,7,1973.343,3,2,2,7,Potential Loyalists,1973.343,7,2960.0145
C12715,41,7,1719.597,2,2,2,6,Needs Attention,1719.597,7,2579.3955
C12716,17,38,9241.4255,3,5,5,13,Champions,9241.4255,38,13862.13825
C12717,150,5,1639.8604999999998,1,1,2,4,Needs Attention,1639.8604999999998,5,2459.7907499999997
C12718,7,12,2559.928,4,3,3,10,Loyal Customers,2559.928,12,3839.892
C12719,34,11,3074.5015,2,3,3,8,Potential Loyalists,3074.5015,11,4611.75225
C12720,96,8,4331.813,1,2,4,7,Potential Loyalists,4331.813,8,6497.7195
C12721,23,10,2166.3155,3,3,3,9,Potential Loyalists,2166.3155,10,3249.47325
C12722,5,8,1425.015,5,2,2,9,Potential Loyalists,1425.015,8,2137.5225
C12723,4,32,9084.0055,5,5,5,15,Champions,9084.0055,32,13626.008249999999
C12724,5,15,3319.6115,5,4,4,13,Champions,3319.6115,15,4979.41725
C12725,226,4,419.94899999999996,1,1,1,3,At Risk,419.94899999999996,4,629.9234999999999
C12726,8,6,1585.3400000000001,4,1,2,7,Potential Loyalists,1585.3400000000001,6,2378.01
C12727,2,13,2228.047,5,3,3,11,Loyal Customers,2228.047,13,3342.0705
C12728,41,4,906.26,2,1,1,4,Needs Attention,906.26,4,1359.3899999999999
C12729,6,7,1603.941,4,2,2,8,Potential Loyalists,1603.941,7,2405.9115
C12730,13,43,12706.0785,4,5,5,14,Champions,12706.0785,43,19059.117749999998
C12731,5,10,2565.29,5,3,3,11,Loyal Customers,2565.29,10,3847.935
C12732,33,15,3519.107,2,4,4,10,Loyal Customers,3519.107,15,5278.6605
C12733,1,37,9077.109,5,5,5,15,Champions,9077.109,37,13615.6635
C12734,6,32,8117.2515,4,5,5,14,Champions,8117.2515,32,12175.877250000001
C12735,1,59,14903.504,5,5,5,15,Champions,14903.504,59,22355.256
C12736,29,12,4643.739,3,3,4,10,Loyal Customers,4643.739,12,6965.608499999999
C12737,47,3,482.227,2,1,1,4,Needs Attention,482.227,3,723.3405
C12738,46,4,1351.789,2,1,2,5,Needs Attention,1351.789,4,2027.6835
C12739,25,11,2765.384,3,3,3,9,Potential Loyalists,2765.384,11,4148.076
C12740,29,6,1376.763,3,1,2,6,Needs Attention,1376.763,6,2065.1445
C12741,67,9,2694.3469999999998,2,2,3,7,Potential Loyalists,2694.3469999999998,9,4041.5204999999996
C12742,101,9,1790.0605,1,2,2,5,Needs Attention,1790.0605,9,2685.0907500000003
C12743,15,13,4402.784,3,3,4,10,Loyal Customers,4402.784,13,6604.1759999999995
C12744,89,8,1803.7375,1,2,2,5,Needs Attention,1803.7375,8,2705.60625
C12745,40,3,356.231,2,1,1,4,Needs Attention,356.231,3,534.3465
C12746,21,8,1478.5875,3,2,2,7,Potential Loyalists,1478.5875,8,2217.8812500000004
C12747,13,9,1510.8775,4,2,2,8,Potential Loyalists,1510.8775,9,2266.31625
C12748,37,8,1850.926,2,2,2,6,Needs Attention,1850.926,8,2776.389
C12749,19,8,1990.065,3,2,2,7,Potential Loyalists,1990.065,8,2985.0975
C12750,19,20,4486.8245,3,4,4,11,Loyal Customers,4486.8245,20,6730.23675
C12751,19,6,1236.2585,3,1,2,6,Needs Attention,1236.2585,6,1854.3877499999999
C12752,17,20,5519.293,3,4,4,11,Loyal Customers,5519.293,20,8278.9395
C12753,9,3,560.242,4,1,1,6,Needs Attention,560.242,3,840.3629999999999
C12754,124,4,575.8025,1,1,1,3,At Risk,575.8025,4,863.70375
C12755,5,10,2739.1040000000003,5,3,3,11,Loyal Customers,2739.1040000000003,10,4108.656000000001
C12756,46,6,1248.3954999999999,2,1,2,5,Needs Attention,1248.3954999999999,6,1872.59325
C12757,93,19,4952.184,1,4,4,9,Potential Loyalists,4952.184,19,7428.276
C12758,29,15,5896.9275,3,4,4,11,Loyal Customers,5896.9275,15,8845.39125
C12759,8,37,10544.715,4,5,5,14,Champions,10544.715,37,15817.0725
C12760,8,15,4211.654,4,4,4,12,Loyal Customers,4211.654,15,6317.481000000001
C12762,8,7,1476.4755,4,2,2,8,Potential Loyalists,1476.4755,7,2214.71325
C12763,40,5,2022.876,2,1,2,5,Needs Attention,2022.876,5,3034.314
C12764,17,25,9567.012999999999,3,4,5,12,Loyal Customers,9567.012999999999,25,14350.519499999999
C12765,25,38,9200.021,3,5,5,13,Champions,9200.021,38,13800.031500000001
C12766,45,13,3569.699,2,3,4,9,Potential Loyalists,3569.699,13,5354.5485
C12767,2,9,1569.242,5,2,2,9,Potential Loyalists,1569.242,9,2353.863
C12768,12,31,6768.03,4,5,4,13,Champions,6768.03,31,10152.045
C12769,1,40,8119.513,5,5,5,15,Champions,8119.513,40,12179.2695
C12770,26,3,627.94,3,1,1,5,Needs Attention,627.94,3,941.9100000000001
C12771,49,3,1088.645,2,1,1,4,Needs Attention,1088.645,3,1632.9675
C12772,469,1,324.1685,1,1,1,3,At Risk,324.1685,1,486.25275
C12773,10,9,1277.914,4,2,2,8,Potential Loyalists,1277.914,9,1916.871
C12774,1,38,8058.1955,5,5,5,15,Champions,8058.1955,38,12087.293249999999
C12775,25,13,1762.967,3,3,2,8,Potential Loyalists,1762.967,13,2644.4505
C12776,20,10,2280.7305,3,3,3,9,Potential Loyalists,2280.7305,10,3421.0957500000004
C12777,12,27,7943.455,4,4,5,13,Champions,7943.455,27,11915.182499999999
C12778,2,29,9729.402,5,5,5,15,Champions,9729.402,29,14594.103
C12779,20,11,1588.779,3,3,2,8,Potential Loyalists,1588.779,11,2383.1684999999998
C12780,24,19,6904.4455,3,4,5,12,Loyal Customers,6904.4455,19,10356.668249999999
C12781,8,9,1676.4555,4,2,2,8,Potential Loyalists,1676.4555,9,2514.68325
C12782,41,14,1766.412,2,4,2,8,Potential Loyalists,1766.412,14,2649.618
C12783,29,30,7455.6045,3,5,5,13,Champions,7455.6045,30,11183.40675
C12784,7,8,1114.482,4,2,1,7,Potential Loyalists,1114.482,8,1671.723
C12785,124,5,1395.1985,1,1,2,4,Needs Attention,1395.1985,5,2092.7977499999997
C12786,32,26,5255.9895,2,4,4,10,Loyal Customers,5255.9895,26,7883.9842499999995
C12787,1,48,11761.9255,5,5,5,15,Champions,11761.9255,48,17642.88825
C12788,33,36,6994.362,2,5,5,12,Loyal Customers,6994.362,36,10491.543
C12789,11,4,886.689,4,1,1,6,Needs Attention,886.689,4,1330.0335
C12790,26,6,1173.7955000000002,3,1,1,5,Needs Attention,1173.7955000000002,6,1760.6932500000003
C12791,4,27,6251.636,5,4,4,13,Champions,6251.636,27,9377.454000000002
C12792,224,5,2758.7450000000003,1,1,3,5,Needs Attention,2758.7450000000003,5,4138.1175
C12793,55,11,2687.4325,2,3,3,8,Potential Loyalists,2687.4325,11,4031.14875
C12794,35,8,1011.7305,2,2,1,5,Needs Attention,1011.7305,8,1517.59575
C12795,13,16,3135.0205,4,4,3,11,Loyal Customers,3135.0205,16,4702.53075
C12796,64,21,5183.0505,2,4,4,10,Loyal Customers,5183.0505,21,7774.57575
C12797,1,45,11480.6365,5,5,5,15,Champions,11480.6365,45,17220.95475
C12798,9,5,810.4140000000001,4,1,1,6,Needs Attention,810.4140000000001,5,1215.621
C12799,31,11,3010.224,2,3,3,8,Potential Loyalists,3010.224,11,4515.336
C12800,65,9,2443.3275,2,2,3,7,Potential Loyalists,2443.3275,9,3664.99125
C12801,13,16,4111.7255,4,4,4,12,Loyal Customers,4111.7255,16,6167.588249999999
C12802,3,7,2394.5505000000003,5,2,3,10,Loyal Customers,2394.5505000000003,7,3591.8257500000004
C12803,27,13,4134.81,3,3,4,10,Loyal Customers,4134.81,13,6202.215
C12804,141,10,1570.9054999999998,1,3,2,6,Needs Attention,1570.9054999999998,10,2356.3582499999998
C12805,181,3,517.416,1,1,1,3,At Risk,517.416,3,776.124
C12806,27,10,3191.5615,3,3,3,9,Potential Loyalists,3191.5615,10,4787.34225
C12807,12,11,1670.232,4,3,2,9,Potential Loyalists,1670.232,11,2505.348
C12808,145,7,1544.405,1,2,2,5,Needs Attention,1544.405,7,2316.6075
C12809,38,9,1280.691,2,2,2,6,Needs Attention,1280.691,9,1921.0365000000002
C12810,34,34,7759.2465,2,5,5,12,Loyal Customers,7759.2465,34,11638.86975
C12811,59,4,986.506,2,1,1,4,Needs Attention,986.506,4,1479.759
C12812,208,6,3066.5295,1,1,3,5,Needs Attention,3066.5295,6,4599.79425
C12813,17,34,7629.165,3,5,5,13,Champions,7629.165,34,11443.7475
C12814,69,10,2626.8959999999997,2,3,3,8,Potential Loyalists,2626.8959999999997,10,3940.3439999999996
C12815,172,6,1409.016,1,1,2,4,Needs Attention,1409.016,6,2113.5240000000003
C12816,1,16,5387.1165,5,4,4,13,Champions,5387.1165,16,8080.67475
C12817,269,2,518.95,1,1,1,3,At Risk,518.95,2,778.4250000000001
C12818,38,6,956.7915,2,1,1,4,Needs Attention,956.7915,6,1435.18725
C12819,5,32,8795.4075,5,5,5,15,Champions,8795.4075,32,13193.111249999998
C12820,40,29,5631.877,2,5,4,11,Loyal Customers,5631.877,29,8447.8155
C12821,28,16,3440.897,3,4,4,11,Loyal Customers,3440.897,16,5161.345499999999
C12822,2,49,11350.3495,5,5,5,15,Champions,11350.3495,49,17025.524250000002
C12823,30,12,3469.4635,3,3,4,10,Loyal Customers,3469.4635,12,5204.19525
C12824,127,7,3185.035,1,2,3,6,Needs Attention,3185.035,7,4777.5525
C12825,23,30,7822.74,3,5,5,13,Champions,7822.74,30,11734.11
C12826,204,5,1507.718,1,1,2,4,Needs Attention,1507.718,5,2261.577
C12827,11,11,1436.4265,4,3,2,9,Potential Loyalists,1436.4265,11,2154.6397500000003
C12828,106,7,1636.6525,1,2,2,5,Needs Attention,1636.6525,7,2454.9787499999998
C12829,588,2,856.2499999999999,1,1,1,3,At Risk,856.2499999999999,2,1284.3749999999998
C12830,44,18,4402.85,2,4,4,10,Loyal Customers,4402.85,18,6604.275000000001
C12831,1,37,5795.2675,5,5,4,14,Champions,5795.2675,37,8692.901249999999
C12832,30,5,853.173,3,1,1,5,Needs Attention,853.173,5,1279.7595000000001
C12833,24,12,3243.6415,3,3,3,9,Potential Loyalists,3243.6415,12,4865.4622500000005
C12834,12,8,2465.6605,4,2,3,9,Potential Loyalists,2465.6605,8,3698.49075
C12835,6,33,9087.628,4,5,5,14,Champions,9087.628,33,13631.442000000001
C12836,44,2,441.82,2,1,1,4,Needs Attention,441.82,2,662.73
C12837,47,9,1704.068,2,2,2,6,Needs Attention,1704.068,9,2556.102
C12838,35,6,1372.675,2,1,2,5,Needs Attention,1372.675,6,2059.0125
C12839,54,7,1426.0385,2,2,2,6,Needs Attention,1426.0385,7,2139.05775
C12840,10,9,3167.121,4,2,3,9,Potential Loyalists,3167.121,9,4750.681500000001
C12841,10,8,1620.3935000000001,4,2,2,8,Potential Loyalists,1620.3935000000001,8,2430.59025
C12842,3,11,2661.4995,5,3,3,11,Loyal Customers,2661.4995,11,3992.24925
C12843,6,32,9367.5645,4,5,5,14,Champions,9367.5645,32,14051.34675
C12844,1,44,10128.451,5,5,5,15,Champions,10128.451,44,15192.676499999998
C12845,5,2,398.79,5,1,1,7,Potential Loyalists,398.79,2,598.1850000000001
C12846,136,2,763.7239999999999,1,1,1,3,At Risk,763.7239999999999,2,1145.5859999999998
C12847,30,27,6650.015,3,4,4,11,Loyal Customers,6650.015,27,9975.022500000001
C12848,39,6,1255.046,2,1,2,5,Needs Attention,1255.046,6,1882.569
C12849,36,15,4248.010499999999,2,4,4,10,Loyal Customers,4248.010499999999,15,6372.015749999999
C12850,2,19,2944.9945,5,4,3,12,Loyal Customers,2944.9945,19,4417.491749999999
C12851,170,5,1458.614,1,1,2,4,Needs Attention,1458.614,5,2187.9210000000003
C12852,30,24,5261.9025,3,4,4,11,Loyal Customers,5261.9025,24,7892.85375
C12853,16,12,3787.365,3,3,4,10,Loyal Customers,3787.365,12,5681.0475
C12854,3,11,1970.4900000000002,5,3,2,10,Loyal Customers,1970.4900000000002,11,2955.7350000000006
C12855,6,27,5997.918,4,4,4,12,Loyal Customers,5997.918,27,8996.877
C12856,39,4,838.6475,2,1,1,4,Needs Attention,838.6475,4,1257.97125
C12857,459,6,1301.714,1,1,2,4,Needs Attention,1301.714,6,1952.571
C12858,10,27,5460.5785,4,4,4,12,Loyal Customers,5460.5785,27,8190.867749999999
C12859,197,3,1295.846,1,1,2,4,Needs Attention,1295.846,3,1943.769
C12860,47,11,1940.2855,2,3,2,7,Potential Loyalists,1940.2855,11,2910.42825
C12861,3,35,7579.008,5,5,5,15,Champions,7579.008,35,11368.511999999999
C12862,111,9,1230.6965,1,2,2,5,Needs Attention,1230.6965,9,1846.04475
C12863,27,6,1292.751,3,1,2,6,Needs Attention,1292.751,6,1939.1264999999999
C12864,37,16,4509.1630000000005,2,4,4,10,Loyal Customers,4509.1630000000005,16,6763.744500000001
C12865,15,10,3415.377,3,3,4,10,Loyal Customers,3415.377,10,5123.0655
C12866,20,3,380.4,3,1,1,5,Needs Attention,380.4,3,570.5999999999999
C12867,177,5,830.0785000000001,1,1,1,3,At Risk,830.0785000000001,5,1245.1177500000001
C12868,5,11,2260.7855,5,3,3,11,Loyal Customers,2260.7855,11,3391.17825
C12869,141,3,820.1120000000001,1,1,1,3,At Risk,820.1120000000001,3,1230.1680000000001
C12870,9,28,6780.7735,4,4,4,12,Loyal Customers,6780.7735,28,10171.16025
C12871,25,12,3763.2799999999997,3,3,4,10,Loyal Customers,3763.2799999999997,12,5644.92
C12872,1,34,8756.85,5,5,5,15,Champions,8756.85,34,13135.275000000001
C12874,154,7,2309.1575000000003,1,2,3,6,Needs Attention,2309.1575000000003,7,3463.7362500000004
C12875,22,15,3527.8824999999997,3,4,4,11,Loyal Customers,3527.8824999999997,15,5291.82375
C12876,185,5,818.9385000000001,1,1,1,3,At Risk,818.9385000000001,5,1228.40775
C12877,43,26,8809.148,2,4,5,11,Loyal Customers,8809.148,26,13213.721999999998
C12878,8,14,4678.662,4,4,4,12,Loyal Customers,4678.662,14,7017.993
C12879,3,39,9137.1125,5,5,5,15,Champions,9137.1125,39,13705.668749999999
C12880,15,15,2218.939,3,4,3,10,Loyal Customers,2218.939,15,3328.4084999999995
C12881,61,9,2343.2225,2,2,3,7,Potential Loyalists,2343.2225,9,3514.83375
C12882,19,4,964.941,3,1,1,5,Needs Attention,964.941,4,1447.4115000000002
C12883,71,9,3266.387,1,2,3,6,Needs Attention,3266.387,9,4899.5805
C12884,33,12,2460.849,2,3,3,8,Potential Loyalists,2460.849,12,3691.2735000000002
C12885,3,10,2953.9840000000004,5,3,3,11,Loyal Customers,2953.9840000000004,10,4430.976000000001
C12886,33,15,3249.8245,2,4,3,9,Potential Loyalists,3249.8245,15,4874.73675
C12887,20,11,3642.0065,3,3,4,10,Loyal Customers,3642.0065,11,5463.00975
C12888,57,14,1834.5045,2,4,2,8,Potential Loyalists,1834.5045,14,2751.75675
C12889,89,9,1672.021,1,2,2,5,Needs Attention,1672.021,9,2508.0315
C12890,12,9,2642.562,4,2,3,9,Potential Loyalists,2642.562,9,3963.843
C12891,46,28,7560.3705,2,4,5,11,Loyal Customers,7560.3705,28,11340.55575
C12892,87,4,482.725,1,1,1,3,At Risk,482.725,4,724.0875000000001
C12893,70,15,2417.188,1,4,3,8,Potential Loyalists,2417.188,15,3625.782
C12894,1,8,1837.377,5,2,2,9,Potential Loyalists,1837.377,8,2756.0654999999997
C12895,69,13,3106.223,2,3,3,8,Potential Loyalists,3106.223,13,4659.3345
C12896,3,8,1722.8590000000002,5,2,2,9,Potential Loyalists,1722.8590000000002,8,2584.2885
C12897,3,49,13524.984,5,5,5,15,Champions,13524.984,49,20287.476000000002
C12898,5,46,11274.31,5,5,5,15,Champions,11274.31,46,16911.465
C12899,13,7,2531.594,4,2,3,9,Potential Loyalists,2531.594,7,3797.391
C12900,65,6,1500.0075,2,1,2,5,Needs Attention,1500.0075,6,2250.01125
C12901,1,47,12861.8465,5,5,5,15,Champions,12861.8465,47,19292.76975
C12902,2,6,2073.9435000000003,5,1,3,9,Potential Loyalists,2073.9435000000003,6,3110.9152500000005
C12903,13,9,1501.9004999999997,4,2,2,8,Potential Loyalists,1501.9004999999997,9,2252.8507499999996
C12904,73,3,686.077,1,1,1,3,At Risk,686.077,3,1029.1154999999999
C12905,90,22,5039.9975,1,4,4,9,Potential Loyalists,5039.9975,22,7559.99625
C12906,87,5,674.7535,1,1,1,3,At Risk,674.7535,5,1012.13025
C12907,1,25,5370.046,5,4,4,13,Champions,5370.046,25,8055.069
C12908,7,40,8321.063,4,5,5,14,Champions,8321.063,40,12481.5945
C12909,28,6,2260.1710000000003,3,1,3,7,Potential Loyalists,2260.1710000000003,6,3390.2565000000004
C12910,20,6,920.6985,3,1,1,5,Needs Attention,920.6985,6,1381.04775
C12911,5,20,5288.3705,5,4,4,13,Champions,5288.3705,20,7932.5557499999995
C12912,18,10,1855.6660000000002,3,3,2,8,Potential Loyalists,1855.6660000000002,10,2783.4990000000003
C12913,9,37,10854.379500000001,4,5,5,14,Champions,10854.379500000001,37,16281.56925
C12914,2,49,9437.9685,5,5,5,15,Champions,9437.9685,49,14156.95275
C12915,12,38,10498.048,4,5,5,14,Champions,10498.048,38,15747.072
C12916,21,12,4622.8585,3,3,4,10,Loyal Customers,4622.8585,12,6934.28775
C12917,25,43,11423.9635,3,5,5,13,Champions,11423.9635,43,17135.94525
C12918,27,4,2320.5975,3,1,3,7,Potential Loyalists,2320.5975,4,3480.89625
C12919,85,3,512.497,1,1,1,3,At Risk,512.497,3,768.7455
C12920,12,6,2163.3900000000003,4,1,3,8,Potential Loyalists,2163.3900000000003,6,3245.0850000000005
C12921,16,10,2972.4145,3,3,3,9,Potential Loyalists,2972.4145,10,4458.62175
C12922,34,7,1383.06,2,2,2,6,Needs Attention,1383.06,7,2074.59
C12923,214,3,810.915,1,1,1,3,At Risk,810.915,3,1216.3725
C12924,1,34,7942.4895,5,5,5,15,Champions,7942.4895,34,11913.73425
C12925,4,6,1332.3425,5,1,2,8,Potential Loyalists,1332.3425,6,1998.51375
C12926,7,32,7010.2965,4,5,5,14,Champions,7010.2965,32,10515.44475
C12927,60,7,1160.114,2,2,1,5,Needs Attention,1160.114,7,1740.171
C12928,1,42,10130.295,5,5,5,15,Champions,10130.295,42,15195.442500000001
C12929,3,11,1485.903,5,3,2,10,Loyal Customers,1485.903,11,2228.8545
C12930,19,24,5995.712,3,4,4,11,Loyal Customers,5995.712,24,8993.568000000001
C12931,14,28,7053.6775,3,4,5,12,Loyal Customers,7053.6775,28,10580.51625
C12932,5,39,7739.2215,5,5,5,15,Champions,7739.2215,39,11608.83225
C12933,27,13,5034.6105,3,3,4,10,Loyal Customers,5034.6105,13,7551.91575
C12934,6,8,3431.0454999999997,4,2,4,10,Loyal Customers,3431.0454999999997,8,5146.568249999999
C12935,8,15,2075.644,4,4,3,11,Loyal Customers,2075.644,15,3113.4659999999994
